gwid,State,from,to,group,groupid,Group,umbrell,sqkm,type,region,EPR_id,year,irr_prp,n_clstr,D,TTmen_c,TTmen_r,row_n,Full_ID,n_vntDV,n_vnLAG,count,mn_ngDV,mn_nLAG,rrlP_pr,irrP_pr,cllctv_,tot_pop,incidence_flag,iso2c,GDP_cap,v2x_egaldem,time,lag_M,lag_DM,TTc_M,TTc_DM,TTr_M,TTr_DM,cllctv_M,cllctv_DM,irrP_pr_M,irrP_pr_DM,D_M,D_DM,pop_log,pop_M,pop_DM,lagXcllctv_,MlagXcllctv_,DMlagXcllctv_,lagXirrP_pr,MlagXirrP_pr,DMlagXirrP_pr,lagXD,MlagXD,DMlagXD,TTmen_cXcllctv_,MTTmen_cXcllctv_,DMTTmen_cXcllctv_,TTmen_cXirrP_pr,MTTmen_cXirrP_pr,DMTTmen_cXirrP_pr,Robu_TTmen_cXirrP_pr,Robu_MTTmen_cXirrP_pr,Robu_DMTTmen_cXirrP_pr,TTmen_cXD,MTTmen_cXD,DMTTmen_cXD,log_vntDV
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2010,0.011379488884089,1,0,0.769938152976085,0.43776848487962156,2137,1-2137,0,0,1,0,0,0.269407966182422,7.610414773346901,-0.748216599857196,602646.8555259509,0,GW,0.2813954173986347,0.246,10,0.8529411764705882,-0.8529411764705882,0.8581265816719865,-0.08818842869590149,0.3244916765452607,0.11327680833436088,-0.748216599857196,0,7.824111569055612,-0.21369679570871103,0,0,13.309086658257836,13.268504922572316,0.040581735685520925,-0,-0.6381847469370201,0.6381847469370201,0.18227079633978294,1.3477340007672562,-1.1654632044274733,-0,0,-0,-0.5760805069200959,-0.6420645531856921,0.06598404626559617,0.01884558463090029,0.065854247322374,-0.047008662691473704,5.859548693972624,6.779932362696309,-0.9203836687236855,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2011,0.012304808499529,1,0,0.7563744118655426,0.42266189996594433,2353,1-2353,0,0,1,0,0,0.286921936868148,8.6141433552227,-0.748216599857196,622454.8742764381,0,GW,0.8102059078992009,0.246,11,0.8529411764705882,-0.8529411764705882,0.8581265816719865,-0.10175216980644397,0.3244916765452607,0.09817022342068366,-0.748216599857196,0,7.824111569055612,0.7900317861670878,0,0,13.341426413571204,13.268504922572316,0.07292149099888867,-0,-0.6381847469370201,0.6381847469370201,-0.673850641142516,1.3477340007672562,-2.0215846419097723,-0,0,-0,-0.5659318906650226,-0.6420645531856921,0.07613266252066953,-0.08038744845856174,0.065854247322374,-0.14624169578093574,6.515517614032041,6.779932362696309,-0.26441474866426784,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2012,0.012431805984699,1,0,0.7252129178719758,0.42976199937851794,2579,1-2579,0,0,1,0,0,0.281236028392621,7.741819931852199,-0.748216599857196,641721.7038308891,0,GW,0.36685429671393754,0.193,12,0.8529411764705882,-0.8529411764705882,0.8581265816719865,-0.13291366380001068,0.3244916765452607,0.10527032283325727,-0.748216599857196,0,7.824111569055612,-0.08229163720341237,0,0,13.37191000556167,13.268504922572316,0.10340508298935447,-0,-0.6381847469370201,0.6381847469370201,0.07018992584996937,1.3477340007672562,-1.2775440749172868,-0,0,-0,-0.5426163435826857,-0.6420645531856921,0.09944820960300638,0.010937683000806803,0.065854247322374,-0.05491656432156719,5.6144678224179545,6.779932362696309,-1.1654645402783546,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2013,0.012415910351206,1,0,0.7246207283355462,0.27040248684319,2799,1-2799,0,0,1,0,0,0.271898071126349,7.451864036701,-0.748216599857196,657838.1583553774,0,GW,0.414743135025638,0.192,13,0.8529411764705882,-0.8529411764705882,0.8581265816719865,-0.13350585333644027,0.3244916765452607,-0.05408918970207066,-0.748216599857196,0,7.824111569055612,-0.3722475323546117,0,0,13.39671422010811,13.268504922572316,0.12820929753579513,-0,-0.6381847469370201,0.6381847469370201,0.31750524818481585,1.3477340007672562,-1.0302287525824405,-0,0,-0,-0.5421732575412673,-0.6420645531856921,0.09989129564442478,0.049697224459386596,0.065854247322374,-0.016157022862987397,5.399775145731742,6.779932362696309,-1.3801572169645668,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2014,0.012487431590765,1,0,0.7199003732012814,0.27022226833071245,3019,1-3019,0,0,1,0,0,0.274378319468628,7.6363611483597,-0.748216599857196,675267.0507611753,0,GW,0.4878903527155312,0.263,14,0.8529411764705882,-0.8529411764705882,0.8581265816719865,-0.1382262084707051,0.3244916765452607,-0.05426940821454823,-0.748216599857196,0,7.824111569055612,-0.1877504206959122,0,0,13.42286352237075,13.268504922572316,0.15435859979843514,-0,-0.6381847469370201,0.6381847469370201,0.16014006471121922,1.3477340007672562,-1.187593936056037,-0,0,-0,-0.5386414094725892,-0.6420645531856921,0.1034231437131029,0.025952028791575744,0.065854247322374,-0.03990221853079825,5.4974192406039135,6.779932362696309,-1.2825131220923955,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2015,0.012479494062622,1,0,0.7058940620478023,0.254549404552029,3239,1-3239,0,0,1,0,0,0.261305108071482,7.297004202610401,-0.748216599857196,693529.3907495943,0,GW,1.6440103294295292,0.291,15,0.8529411764705882,-0.8529411764705882,0.8581265816719865,-0.15223251962418427,0.3244916765452607,-0.06994227199323166,-0.748216599857196,0,7.824111569055612,-0.5271073664452111,0,0,13.44954889815565,13.268504922572316,0.18104397558333396,-0,-0.6381847469370201,0.6381847469370201,0.44959157726209176,1.3477340007672562,-0.8981424235051645,-0,0,-0,-0.5281616549647912,-0.6420645531856921,0.11390289822090094,0.08024288250642268,0.065854247322374,0.01438863518404869,5.15091193736054,6.779932362696309,-1.629020425335769,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Balanta,1000,40401000,NA,11716,Regionally based,Sub-Saharan Africa,1,2016,0.012582792458031,1,0,0.6966139693206219,0.24040653806040407,3459,1-3459,0,0,1,0.25,0.25,0.272094517424118,7.3744367451689,-0.748216599857196,715573.2706878377,0,GW,2.43360978731613,0.289,16,0.8529411764705882,-0.6029411764705882,0.8581265816719865,-0.1615126123513646,0.3244916765452607,-0.0840851384848566,-0.748216599857196,0,7.824111569055612,-0.44967482388671165,0,0,13.480839277610308,13.268504922572316,0.21233435503799214,-0.187054149964299,-0.6381847469370201,0.45113059697272107,0.2711274673434585,1.3477340007672562,-1.0766065334237978,-0,0,-0,-0.5212181355381008,-0.6420645531856921,0.1208464176475913,0.07262815551458261,0.065854247322374,0.006773908192208619,5.137135652555955,6.779932362696309,-1.6427967101403542,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2000,0.015389818563214,2,0,1.2762364877865529,0.7540884842973925,2,2-2,0,0,1,0,6,0.297401301626642,2.0235627734549,0.626098880689262,136638.00344990144,0,GW,-1.1327519680795815,0.229,0,1.1372549019607843,4.862745098039216,1.1327151912569406,0.1435212965296122,0.7781296474495453,-0.024041163152152767,0.626098880689262,0,1.9870523669737352,0.03651040648116499,0,0,11.82509039716141,11.92223649072082,-0.09714609355940951,3.756593284135572,0.7120340211760235,3.0445592629595484,0.1775408001437043,-0.019167557117720432,0.19670835726142472,0,0,0,0.7990502364979557,0.7091917133856939,0.08985852311226183,0.005240020874999956,3.6321218747245225e-5,0.005203699656252711,2.5825446468096978,2.2508007231129583,0.33174392369673944,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2001,0.01548868915158,2,0,1.2746824553924985,0.7507367609074195,215,2-215,0,0,1,0,11.333333333333334,0.299442259022867,1.9390370898175,0.626098880689262,137242.51212451747,0,GW,-1.0029830458728923,0.235,1,1.1372549019607843,10.19607843137255,1.1327151912569406,0.14196726413555782,0.7781296474495453,-0.027392886542125794,0.626098880689262,0,1.9870523669737352,-0.048015277156235214,0,0,11.8295048014137,11.92223649072082,-0.09273168930712039,7.0957873144783035,0.7120340211760235,6.38375329330228,-0.489567531789065,-0.019167557117720432,-0.47039997467134453,0,0,0,0.7980772585554834,0.7091917133856939,0.08888554516978953,-0.00681659753458126,3.6321218747245225e-5,-0.006852918753328505,2.4716565587456953,2.2508007231129583,0.22085583563273703,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2002,0.015706243492938,2,0,1.2738116561426926,0.7473484719223036,429,2-429,0,0,1,0,1,0.304802252067484,1.9784448236813,0.626098880689262,139210.90663070136,0,GW,-1.0975457600182283,0.236,2,1.1372549019607843,-0.13725490196078427,1.1327151912569406,0.141096464885752,0.7781296474495453,-0.03078117552724169,0.626098880689262,0,1.9870523669737352,-0.008607543292435293,0,0,11.843745376045131,11.92223649072082,-0.07849111467568903,0.626098880689262,0.7120340211760235,-0.08593514048676154,0.0011814275107264124,-0.019167557117720432,0.020348984628446844,-0,0,-0,0.797532052119875,0.7091917133856939,0.08834033873418112,-0.0012144939299136865,3.6321218747245225e-5,-0.0012508151486609318,2.520166077440414,2.2508007231129583,0.2693653543274559,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2003,0.015725995087802,2,0,1.258801891738803,0.7465195216525166,641,2-641,0,0,1,0,0,0.304557816189693,1.9300954764944998,0.626098880689262,140358.6760636298,0,GW,-1.083409676829087,0.2,3,1.1372549019607843,-1.1372549019607843,1.1327151912569406,0.12608670048186243,0.7781296474495453,-0.03161012579702871,0.626098880689262,0,1.9870523669737352,-0.05695689047923547,0,0,11.851956397219137,11.92223649072082,-0.07028009350168318,0,0.7120340211760235,-0.7120340211760235,0.06477450289795406,-0.019167557117720432,0.08394206001567449,-0,0,-0,0.7881344554271902,0.7091917133856939,0.07894274204149632,-0.007181506390233605,3.6321218747245225e-5,-0.00721782760898085,2.429607837047783,2.2508007231129583,0.17880711393482462,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2004,0.015725995087802,2,0,1.2607963151187,0.7748921044477689,854,2-854,0,0,1,0,0,0.298823212594398,2.0369490889074,0.626098880689262,143233.16708342187,0,GW,-0.9068651963798584,0.213,4,1.1372549019607843,-1.1372549019607843,1.1327151912569406,0.1280811238617594,0.7781296474495453,-0.0032375430017763662,0.626098880689262,0,1.9870523669737352,0.04989672193366479,0,0,11.872229120401414,11.92223649072082,-0.050007370319406164,0,0.7120340211760235,-0.7120340211760235,-0.05674529161083446,-0.019167557117720432,-0.03757773449311403,-0,0,-0,0.7893831616729642,0.7091917133856939,0.08019144828727032,0.006390828222281487,3.6321218747245225e-5,0.006354507003534242,2.5681779053788434,2.2508007231129583,0.31737718226588507,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2005,0.015725995087802,2,0,1.258784896518759,0.7685259418956412,1068,2-1068,0,0,1,0,0,0.291364731900902,2.0088218637765,0.626098880689262,145044.34243366032,0,GW,-0.611464504675308,0.245,5,1.1372549019607843,-1.1372549019607843,1.1327151912569406,0.12606970526181827,0.7781296474495453,-0.009603705553904107,0.626098880689262,0,1.9870523669737352,0.021769496802764632,0,0,11.88479478453971,11.92223649072082,-0.037441706181109424,0,0.7120340211760235,-0.7120340211760235,-0.024757466952163697,-0.019167557117720432,-0.005589909834443265,-0,0,-0,0.7881238147389434,0.7091917133856939,0.07893210135324957,0.002744474045622632,3.6321218747245225e-5,0.002708152826875387,2.5286746219185217,2.2508007231129583,0.27787389880556335,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2006,0.015666702065402,2,0,1.2616795974034412,0.7720760367656936,1281,2-1281,0,0,1,0,0.666666666666667,0.288065551574071,1.9948356207165001,0.626098880689262,146683.79939800798,0,GW,-0.42820809164649076,0.244,6,1.1372549019607843,-0.4705882352941173,1.1327151912569406,0.1289644061465005,0.7781296474495453,-0.0060536106838516845,0.626098880689262,0,1.9870523669737352,0.007783253742764895,0,0,11.896034524481427,11.92223649072082,-0.02620196623939286,0.41739925379284154,0.7120340211760235,-0.294634767383182,-0.0036627076436540657,-0.019167557117720432,0.015504849474066367,-0,0,-0,0.7899361837227732,0.7091917133856939,0.08074447033707932,0.001003762696823202,3.6321218747245225e-5,9.674414780759568e-4,2.5168434028316375,2.2508007231129583,0.26604267971867923,0,0,0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2007,0.015903832636463,2,0,1.0547753450069883,0.7680498946643142,1494,2-1494,0,0,1,0,0,0.292850087141309,1.9822752920709001,0.626098880689262,148020.28504995516,0,GW,-0.20545640233425844,0.244,7,1.1372549019607843,-1.1372549019607843,1.1327151912569406,-0.07793984624995232,0.7781296474495453,-0.0100797527852311,0.626098880689262,0,1.9870523669737352,-0.004777074902835077,0,0,11.905104604502577,11.92223649072082,-0.017131886218242798,0,0.7120340211760235,-0.7120340211760235,0.0054327518502830284,-0.019167557117720432,0.02460030896800346,-0,0,-0,0.6603936628875056,0.7091917133856939,-0.048798050498188306,3.723244834514718e-4,3.6321218747245225e-5,3.3600326470422656e-4,2.090855105092912,2.2508007231129583,-0.15994561802004625,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2008,0.015864252475242,2,0,1.060526826919988,0.8378202627874566,1708,2-1708,0,0,1,0,0,0.287674693244006,1.9753605563588,0.626098880689262,150736.27000596662,0,GW,-0.03360848815010958,0.225,8,1.1372549019607843,-1.1372549019607843,1.1327151912569406,-0.07218836433695275,0.7781296474495453,0.05969061533791131,0.626098880689262,0,1.9870523669737352,-0.011691810614935294,0,0,11.923287032537552,11.92223649072082,0.0010505418167312541,0,0.7120340211760235,-0.7120340211760235,0.013296568934632295,-0.019167557117720432,0.03246412605235273,-0,0,-0,0.6639946592755391,0.7091917133856939,-0.04519705411015473,8.440126844296006e-4,3.6321218747245225e-5,8.076914656823553e-4,2.0949228628581,2.2508007231129583,-0.15587786025485828,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2009,0.01610141979971,2,0,1.0573788116195517,0.8309024044804786,1923,2-1923,0,0,1,0,0,0.292476010031317,2.0046322929945,0.626098880689262,152213.74460844471,0,GW,0.0635839074872199,0.247,9,1.1372549019607843,-1.1372549019607843,1.1327151912569406,-0.07533637963738893,0.7781296474495453,0.052772757030933315,0.626098880689262,0,1.9870523669737352,0.01757992602076497,0,0,11.933041026563929,11.92223649072082,0.010804535843108809,0,0.7120340211760235,-0.7120340211760235,-0.019992857043222904,-0.019167557117720432,-8.252999255024714e-4,-0,0,-0,0.6620236904195433,0.7091917133856939,-0.047168022966150525,-0.0013244079806975617,3.6321218747245225e-5,-0.001360729199444807,2.1196557117007018,2.2508007231129583,-0.13114501141225654,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2010,0.016140973895174,2,0,1.0599683312580497,0.8225946585498742,2138,2-2138,0,0,1,0,0,0.295627013070213,1.9547199477702,0.626098880689262,154565.88143672785,0,GW,0.2813954173986347,0.246,10,1.1372549019607843,-1.1372549019607843,1.1327151912569406,-0.07274685999889097,0.7781296474495453,0.044465011100328966,0.626098880689262,0,1.9870523669737352,-0.032332419203535245,0,0,11.948375701496216,11.92223649072082,0.026139210775395938,0,0.7120340211760235,-0.7120340211760235,0.036770202231471455,-0.019167557117720432,0.05593775934919189,-0,0,-0,0.6636449857667298,0.7091917133856939,-0.045546727618964056,0.0023520819732250325,3.6321218747245225e-5,0.002315760754477787,2.071941241114801,2.2508007231129583,-0.1788594819981575,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2011,0.016635049066729,2,0,1.058819143538771,0.8222333623274084,2354,2-2354,0,0,1,0,0,0.305594396806453,2.0208348548118997,0.626098880689262,156328.62203457823,0,GW,0.8102059078992009,0.246,11,1.1372549019607843,-1.1372549019607843,1.1327151912569406,-0.0738960477181696,0.7781296474495453,0.04410371487786313,0.626098880689262,0,1.9870523669737352,0.03378248783816451,0,0,11.95971562206683,11.92223649072082,0.037479131346009,0,0.7120340211760235,-0.7120340211760235,-0.03841929989438317,-0.019167557117720432,-0.019251742776662736,-0,0,-0,0.6629254806219876,0.7091917133856939,-0.04626623276370623,-0.002496392333327489,3.6321218747245225e-5,-0.0025327135520747343,2.1396986302052325,2.2508007231129583,-0.11110209290772577,-0,0,-0,0
404,Guinea-Bissau,1975,2021,Manjaco,3000,40403000,NA,4698,Regionally based,Sub-Saharan Africa,2,2012,0.016892146751304,2,0,1.017587204816728,0.8222425822941264,2580,2-2580,0,0,1,0,0,0.303730396256195,1.9485384794936,0.626098880689262,157536.53045020145,0,GW,0.36685429671393754,0.193,12,1.1372549019607843,-1.1372549019607843,1.1327151912569406,-0.1151279864402126,0.7781296474495453,0.04411293484458112,0.626098880689262,0,1.9870523669737352,-0.03851388748013518,0,0,11.967412649720407,11.92223649072082,0.04517615899958649,0,0.7120340211760235,-0.7120340211760235,0.04380010733034981,-0.019167557117720432,0.06296766444807024,-0,0,-0,0.6371102099394682,0.7091917133856939,-0.07208150344622566,0.004434026315572877,3.6321218747245225e-5,0.004397705096825632,1.98280782482573,2.2508007231129583,-0.2679928982872284,-0,0,-0,0
